chr gene skat skato nvar 
19 GRWD1 0.0248590294537423 0.0203784650332347 2 1.86007761955261
12 RNFT2 0.0204490065985544 0.0204490065985544 1 1.60457563400269
6 TSPO2 0.0164809138733672 0.0207629460228903 2 1.30124163627625
11 OR8J3 0.0250455887622808 0.0208286923552597 2 1.89091753959656
19 TMPRSS9 0.0103545389367578 0.0208553269536754 13 2.16811203956604
7 TRRAP 0.0327153638524186 0.0208883257550166 5 1.94332575798035
22 THAP7 0.0174035735230406 0.0209447906192994 2 1.90635442733765
16 CENPBD1 0.0228428049078137 0.0209995195384057 2 1.76590585708618
11 ST3GAL4 0.0353515553780709 0.0210295908679773 2 1.84301614761353
12 GSG1 0.0132647062975165 0.021160831350887 4 1.52582812309265
3 DALRD3 0.0176751323713525 0.021259187940165 2 1.87927317619324
6 RIPK1 0.0343405013921033 0.0213417531129928 2 1.32291102409363
16 RPL3L 0.766392708434709 0.0213608989524747 10 2.17847418785095
8 OPRK1 0.0214363992607298 0.0214363992607298 1 1.44500112533569
16 ZFP1 0.0181564691041974 0.0214626379764126 2 1.19685173034668
6 PLA2G7 0.0173726176863667 0.0215266256641865 3 1.26028275489807
5 FAM81B 0.0200369647254372 0.021553455372556 9 1.94270420074463
9 AUH 0.0178419070384471 0.0215995040837631 3 1.27053618431091
10 H2AFY2 0.0217157168579292 0.0217157168579292 1 1.6689817905426
12 ZNF740 0.0217563422962014 0.0217563422962014 1 1.81082463264465
2 GDF7 0.088853028163991 0.0217669912566825 3 1.22526264190674
22 EIF4ENIF1 0.212589224107108 0.0217744912925142 6 2.13795280456543
18 CDH2 0.0266607248055055 0.021883094476969 2 1.69521450996399
1 PTGER3 0.0472627533710286 0.0219468922159965 6 2.00616407394409
8 GINS4 0.0353267285198623 0.0219548363920374 2 1.57420086860657
5 REEP5 0.0385202711128972 0.0219973476886985 3 1.15740180015564
8 NDUFAF6 0.032548350746691 0.0220278426092664 2 1.30285954475403
12 CCND2 0.0954101574766723 0.0221215050107899 4 1.16243386268616
8 PEBP4 0.022124744696029 0.022124744696029 1 1.31868696212769
19 ZNF708 0.0520227586610527 0.0221369899900801 2 1.31680846214294
8 RBM12B-AS1 0.0221445086683669 0.0221445086683669 1 1.72158980369568
22 RRP7A 0.0372556058699745 0.0221478854123618 4 1.92791128158569
11 PRDM10 0.0129932158411175 0.0221693622462258 6 1.31942224502563
1 C1orf122 0.022172663159423 0.022172663159423 1 1.14327049255371
1 SCNN1D 0.0140155036909039 0.0222753372470587 17 1.80479526519775
19 GRIK5 0.0178838247233578 0.0224061540829265 2 1.91654133796692
19 ZNF45 0.0197111381176351 0.022492579040664 6 1.98456025123596
1 MIXL1 0.022496025720681 0.022496025720681 1 1.76195621490479
1 ARHGEF16 0.0139344973859471 0.0225452247041696 8 1.25066947937012
1 RASAL2 0.0166913830462478 0.0226222517534225 6 1.28780794143677
20 SGK2 0.0264622518008421 0.0226697450348058 4 2.06343865394592
19 PPP1R13L 0.013086148572702 0.0226897462155921 6 1.34688234329224
15 ZFAND6 0.0722364825962377 0.0227041498025716 2 1.89490985870361
6 ELOVL4 0.0822484482581483 0.0227414207098308 4 1.38178777694702
19 CCER2 0.0227508949914643 0.0227508949914643 1 1.88093328475952
18 CNDP1 0.0125569867894521 0.0227587937604871 6 1.15837669372559
19 NOTCH3 0.304638135271055 0.0228022615680591 13 1.29996418952942
3 SHISA5 0.0166572878514415 0.0228277377246999 6 2.09321880340576
12 DYRK4 0.0160863963697719 0.0228425097966067 2 1.86588621139526
1 NCMAP 0.0342922144006902 0.0228946634029052 2 1.20009064674377
10 CSGALNACT2 0.0229119385225899 0.0229119385225899 1 1.83228802680969
6 GCLC 0.0229279793482268 0.0229279793482268 1 1.25420761108398
4 PDHA2 0.0308174837944496 0.0230163441164177 6 1.92675256729126
10 LIPM 0.275710701502351 0.023047081100217 3 1.87359213829041
2 RESP18 0.0358879159529414 0.023056356437675 2 2.15129399299622
13 WDFY2 0.0230718366438148 0.0230718366438148 1 1.26674056053162
1 ZBTB17 0.0276440394195134 0.0230861459760705 2 2.15887546539307
19 RSPH6A 0.0145847607249494 0.0231379656442164 5 1.24290752410889
2 CLK1 0.0356310767408875 0.0231432623866367 2 1.47020125389099
13 SHISA2 0.0194912621178278 0.0231564121943355 2 1.9389808177948
16 COG4 0.626493699585406 0.0232078825193941 7 1.99209046363831
4 SLC10A4 0.0232280162610479 0.0232280162610479 1 1.7784161567688
2 TFCP2L1 0.0282865820133773 0.0232385279951965 4 2.55755138397217
5 PRELID1 0.0232578620864126 0.0232578620864126 1 1.3029842376709
12 SDR9C7 0.019400097640181 0.0233127779039385 3 1.9631359577179
7 CDK13 0.0136971821216109 0.0233487754491868 5 1.85467720031738
10 PCGF5 0.0234647349172317 0.0234647349172317 1 1.90401983261108
17 MTMR4 0.0289772475157709 0.0234780588082829 2 1.2229061126709
17 STAT3 0.0235137185075925 0.0235137185075925 1 1.80247497558594
1 BCL10 0.0235449640573977 0.0235449640573977 1 1.12870383262634
18 RNF165 0.0235605713820687 0.0235605713820687 1 1.5624635219574
13 XPO4 0.0509666407366838 0.0235733333058923 2 1.25661897659302
6 CRIP3 0.017716353353907 0.0236608508183854 5 1.62019228935242
6 MRPS18B 0.015338584656701 0.0236762590005191 2 1.65550851821899
17 HOXB9 0.0236850625885844 0.0236850625885844 1 1.21900367736816
11 TBRG1 0.0237625417640768 0.0237625417640768 1 1.21321487426758
1 KCNK2 0.0237934636939915 0.0237934636939915 1 1.28930449485779
20 C20orf196 0.0237934636939915 0.0237934636939915 1 1.43864488601685
17 ZMYND15 0.115104379147567 0.0238075967409141 2 2.15438795089722
3 SLC15A2 0.0767705619166353 0.0238175260886936 2 1.14459824562073
11 NDUFC2 0.0238243460637836 0.0238243460637836 1 2.20201349258423
16 MYLPF 0.0292043667721501 0.0238379560467211 2 1.9679753780365
11 GPR83 0.0159445269571802 0.0238395106865319 5 1.90060067176819
2 CXCR4 0.0239321255703619 0.0239321255703619 1 1.92676019668579
18 PHLPP1 0.0616071507948498 0.0239393622070326 9 1.27495169639587
1 RBBP4 0.0239781711479164 0.0239781711479164 1 1.88987874984741
4 GSX2 0.0240088201121504 0.0240088201121504 1 1.86961030960083
17 ARSG 0.0303945935059072 0.0240477734010942 4 1.78767490386963
22 THOC5 0.0993862299092352 0.0240595555064734 5 1.99245762825012
11 GAL 0.0575783397341466 0.0240947076129689 2 1.96715974807739
1 FAM72D 0.0241310351465043 0.0241310351465043 1 1.24034547805786
11 NDUFC2-KCTD14 0.0241614945770236 0.0241614945770236 1 1.86419796943665
2 RMDN2 0.0503815501401793 0.0242128658623285 9 1.19934105873108
11 PKNOX2 0.0242223014478269 0.0242223014478269 1 1.31674551963806
19 ZNF320 0.0166757724228989 0.024234911209887 3 1.57611489295959
19 ZNF431 0.0413789314901297 0.0242514356928998 5 1.21815252304077
16 OR1F1 0.0137390143739126 0.0242640301608145 5 1.9690625667572
22 MCM5 0.0185603722192577 0.0243262863752394 5 1.38678050041199
1 CENPF 0.012029006766835 0.0243904082141254 19 1.31546139717102
17 SCARF1 0.0582814772529177 0.0244047709899233 6 1.18158555030823
4 CCSER1 0.0135815771164171 0.0244106806035304 14 1.99720859527588
2 EMILIN1 0.0190519835462521 0.0244285271267348 6 2.07445216178894
10 FBXL15 0.0727489405252199 0.024453707229604 2 1.86580610275269
16 SHCBP1 0.124836989391847 0.0244657825346288 3 1.91108655929565
12 FGF6 0.0295162315171221 0.0244913991944511 2 1.16600704193115
5 ISL1 0.031075406817378 0.024532077926209 2 2.04391121864319
5 PCDHB15 0.0137172083232979 0.0245816701458488 7 1.73332357406616
12 GYS2 0.0370182464187342 0.0245840407410475 2 1.87370038032532
13 SLITRK6 0.0192269938169739 0.0245864053911621 4 1.92944240570068
10 ECHS1 0.0332910082746399 0.024603835039453 2 1.80942821502686
7 WEE2 0.116845891601613 0.0247240474851179 3 2.52595257759094
1 ITPKB 0.0130537248181676 0.0247256023282143 10 1.27680039405823
19 GLTSCR1 0.237118548245414 0.0247441365263759 8 2.03035116195679
5 FCHO2 0.0207605895287577 0.0247516151203997 2 2.03676152229309
5 SOWAHA 0.0167617706639371 0.024759662891252 3 1.87149024009705
2 IL1RN 0.0195930814260315 0.0248394781686041 2 1.40402054786682
6 HIST1H1T 0.22792183261976 0.0248717623176026 6 1.3815131187439
12 GNB3 0.0489668415812139 0.0248846223795851 2 1.17160654067993
11 OR5G3 0.0248940655430091 0.0248940655430091 1 1.30351424217224
19 ZNF112 0.0249463019944419 0.0249463019944419 1 1.37284231185913
2 SP5 0.0301013419199814 0.02495535700691 2 1.17375373840332
17 DHX58 0.0176306403483775 0.0249796166942885 5 1.98019599914551
12 PLBD1 0.0158619807925998 0.0250024061840353 4 1.88208150863647
1 DNAJC11 0.0167893695024098 0.0251187538022627 4 1.36186218261719
11 P2RY2 0.0213355523317264 0.025130024404098 2 1.85035943984985
2 IGKV1D-8 0.0767705619166353 0.0251844191516731 2 1.32228088378906
10 SLK 0.0158986464156458 0.0253000892824264 7 1.97383427619934
9 MRPL50 0.0377369871989393 0.0253067323692111 2 1.82700300216675
7 TMEM184A 0.020112968503073 0.025345205260181 3 1.43185687065125
8 AGPAT5 0.0194648888978699 0.0253559128279812 4 1.3526930809021
5 HNRNPH1 0.031186663118382 0.0253787293774309 2 1.91396427154541
13 RBM26 0.0297437630592745 0.02542399593078 2 1.94729709625244
7 DNAJB9 0.0429897049854101 0.0254408653932631 2 1.30718922615051
1 PLEKHM2 0.342113942229399 0.0254573058680394 5 1.89973425865173
7 ARHGEF5 0.0202370038647802 0.0255576313482003 2 1.51288986206055
2 POLR1B 0.0240252045980608 0.02558929996659 4 1.92848467826843
12 SLC26A10 0.0142832611219183 0.0256155140262301 6 1.47290945053101
12 METAP2 0.0317427887199772 0.025649582039453 2 1.81587028503418
17 SMURF2 0.068259667658204 0.0257187229975264 2 1.92858576774597
4 ADRA2C 0.0214090590374586 0.025767203391988 2 1.87507629394531
10 ADAM8 0.986815693180928 0.0258101603810742 17 1.50297427177429
1 OR2T12 0.0974016259608808 0.025851223967629 5 1.42650938034058
8 ENPP2 0.0569355612872521 0.0259062357885081 4 1.88915657997131
4 FAM198B 0.0351749467002389 0.0259203824393638 4 1.87410998344421
12 BRI3BP 0.0647786753989816 0.0259454053226565 2 1.79629588127136
2 STK16 0.0558244328222442 0.0259676937108378 2 1.46092462539673
6 WASF1 0.0215492204244634 0.0260123907038521 3 1.29893660545349
10 MYPN 0.0147855132148652 0.0261091880392835 6 1.53629326820374
14 ENTPD5 0.033418259511693 0.0261216227945604 2 1.93873167037964
1 TIE1 0.0225187294610684 0.0261516700986028 6 1.3159327507019
12 CCDC59 0.0460497613800375 0.0261538422536511 2 1.92975616455078
1 MSTO1 0.0868046151453621 0.0261550492611131 6 1.340660572052
17 CCL3 0.0779330828780269 0.0262135721236925 2 1.97996234893799
2 GPR35 0.0152899988187866 0.0263249749704011 6 1.75609469413757
7 MDH2 0.0201210568777937 0.0263375926977153 3 1.93631935119629
1 FMO1 0.0232049228802536 0.0263973511460791 2 1.88910746574402
12 RIMBP2 0.554911630180161 0.026546491269274 12 2.14926910400391
22 MTMR3 0.0192389978152793 0.0265650141949103 5 2.01325488090515
16 C16orf96 0.0159996818465942 0.026678278363755 15 2.16701579093933
11 ARL2 0.0319836135159964 0.0266904778213387 2 1.86130166053772
6 KIAA1586 0.142535646310495 0.0267394087310288 3 1.84458136558533
22 PRR14L 0.0147600221638704 0.0268290226394376 16 2.16116952896118
16 IRX5 0.0180912282518443 0.0269076739064983 2 1.86952304840088
9 RFX3 0.0450510350241718 0.0269977465883704 2 1.81469178199768
7 CREB3L2 0.036206422941117 0.0270927867639408 2 1.41043901443481
11 TMEM80 0.0858708842275457 0.0271105422309781 2 1.92108559608459
11 OR10G9 0.0155338388682936 0.027203339993514 5 1.87339568138123
17 NEURL4 0.0677686535121935 0.0272385261661313 10 2.05632185935974
19 HAUS8 0.0440458085679842 0.0272524921714276 2 1.80907654762268
19 MRPS12 0.0273142111895477 0.0273142111895477 1 1.85749626159668
11 ARHGEF17 0.0151226458757993 0.0273262065698501 14 2.02092361450195
5 NADK2 0.0346621400447693 0.0273338712404794 2 1.5260603427887
8 SPAG1 0.0160879279049521 0.0273471414881111 10 1.97716212272644
19 ZNF283 0.027349522866677 0.027349522866677 1 1.84231114387512
22 GGT2 0.0340977353529433 0.0273748618363968 2 1.82614469528198
4 COPS4 0.0281175958034393 0.0273860092995427 2 1.79943132400513
16 ZFPM1 0.028087609299104 0.027403704155775 9 2.14514422416687
17 DHX33 0.151742557300279 0.0274095173039387 4 2.02670526504517
3 OR5H6 0.0274788420939391 0.0274788420939391 1 1.92063617706299
5 TSLP 0.0274893678342408 0.0274893678342408 1 1.27063012123108
14 RDH12 0.0275466696543579 0.0275466696543579 1 1.26223087310791
14 TRAJ20 0.0275466696543579 0.0275466696543579 1 1.67582726478577
15 RPUSD2 0.0275466696543579 0.0275466696543579 1 1.77546405792236
16 PGP 0.0275466696543579 0.0275466696543579 1 1.71112561225891
17 ACBD4 0.0275466696543579 0.0275466696543579 1 1.82360053062439
17 TLCD1 0.0275466696543579 0.0275466696543579 1 1.48928093910217
18 RIOK3 0.0275466696543579 0.0275466696543579 1 1.83527302742004
1 BEND5 0.0275466696543579 0.0275466696543579 1 1.3979172706604
1 RGS4 0.0275466696543579 0.0275466696543579 1 1.80969572067261
1 TMEM54 0.0275466696543579 0.0275466696543579 1 1.34587526321411
20 C20orf85 0.0275466696543579 0.0275466696543579 1 1.88790392875671
20 DEFB123 0.0275466696543579 0.0275466696543579 1 1.22480893135071
4 MOB1B 0.0275466696543579 0.0275466696543579 1 1.84930896759033
4 TMEM150C 0.0275466696543579 0.0275466696543579 1 1.504549741745
5 SPINK6 0.0275466696543579 0.0275466696543579 1 1.34133291244507
6 CD164 0.0275466696543579 0.0275466696543579 1 1.14083552360535
7 SHH 0.0275466696543579 0.0275466696543579 1 1.75325870513916
9 SLC25A25 0.0275466696543579 0.0275466696543579 1 1.73775792121887
7 GIGYF1 0.0221463205355522 0.0275887589478706 4 1.37187242507935
4 CABS1 0.0213061153132986 0.027594198159771 4 1.91534113883972
11 NXPE4 0.0208439028643982 0.0275977118577113 3 1.9005651473999
2 ITGA4 0.0180582354823065 0.0276545674618982 7 1.29704189300537
20 BPIFB4 0.0167341087420209 0.0276910799386397 11 2.00151658058167
1 SLC35D1 0.0277075263905357 0.0277075263905357 1 1.91946387290955
18 ONECUT2 0.0456699893503239 0.0277236741993402 2 1.98450684547424
13 ATP7B 0.0169815311761283 0.0277347846752066 9 1.34208965301514
9 CCDC180 0.0415425054795295 0.027750019936348 20 2.17343235015869
9 FANCG 0.0182497724241961 0.027764322465698 2 1.93428611755371
8 NEFM 0.0220966627314835 0.0277847541321081 4 1.93388223648071
9 ADAMTSL2 0.0166040260649018 0.0277885497945085 5 2.03217267990112
16 ANKS3 0.0158047894371204 0.0278179294040597 13 2.08459377288818
10 C10orf120 0.0211441797554634 0.0278930161094788 4 2.36260986328125
14 SEC23A 0.0399092130520445 0.027896986266938 2 1.97487211227417
17 KRBA2 0.0206755185867084 0.0279472726763524 2 1.22461175918579
6 HACE1 0.0226319600807603 0.0279807416784407 2 1.87656998634338
1 GPR89A 0.0279951993291657 0.0279951993291657 1 1.87647175788879
3 NIT2 0.0280605840129662 0.0280605840129662 1 1.96023511886597
10 SFTPA2 0.0268071484773321 0.0281276951703848 2 1.52492213249207
19 GTPBP3 0.020405620700663 0.0281933933001647 3 1.94778847694397
19 CCDC124 0.047300668039908 0.0282268526758482 2 1.45700073242188
10 CUBN 0.0978626282314971 0.028233357675933 21 1.86440515518188
11 IGF2 0.0282394558170053 0.0282394558170053 1 1.86932015419006
16 SLC7A5 0.0282394558170053 0.0282394558170053 1 1.84249520301819
17 INCA1 0.0282394558170053 0.0282394558170053 1 1.60586786270142
17 SDF2 0.0282394558170053 0.0282394558170053 1 1.30274152755737
1 GGPS1 0.0282394558170053 0.0282394558170053 1 1.3399646282196
1 HLX 0.0282394558170053 0.0282394558170053 1 1.2874584197998
1 OCLM 0.0282394558170053 0.0282394558170053 1 1.30338835716248
2 IGKV1D-16 0.0282394558170053 0.0282394558170053 1 1.28701496124268
2 PPIL3 0.0282394558170053 0.0282394558170053 1 1.21362066268921
2 RSAD2 0.0282394558170053 0.0282394558170053 1 1.82038998603821
3 C3orf49 0.0282394558170053 0.0282394558170053 1 1.90933799743652
3 RASSF1 0.0282394558170053 0.0282394558170053 1 1.9220130443573
6 RTN4IP1 0.0282394558170053 0.0282394558170053 1 1.83286595344543
9 FAM219A 0.0282394558170053 0.0282394558170053 1 1.90596675872803
9 OGN 0.0282394558170053 0.0282394558170053 1 1.8369243144989
12 TMBIM4 0.0599132117450346 0.028325747705822 3 1.85114741325378
16 HAS3 0.0360747252402661 0.0283260248403414 2 1.89997243881226
20 DDX27 0.0219064019709544 0.0283749319870572 4 1.74778461456299
8 SLC18A1 0.0154580719869801 0.0283883332004579 9 1.91079783439636
16 IL21R 0.0916468919119652 0.0283915177607444 3 1.71344518661499
7 ZNF425 0.0381584870676868 0.0284653919522107 2 1.96099972724915
14 TRAV38-1 0.0284748950284754 0.0284748950284754 1 1.87120056152344
3 LRIG1 0.0144485660025766 0.0284797885989819 16 2.10015630722046
5 C5orf56 0.0285060355547341 0.0285060355547341 1 1.86333298683167
11 MRPL23 0.0966331392540621 0.0285127547296767 2 1.67794346809387
7 CYP3A7 0.0187602994024458 0.0285519621409934 5 1.80287551879883
2 ASB18 0.0889072511226003 0.028593834857857 2 1.3728334903717
17 RAB37 0.0444901660823395 0.0286040928473494 4 1.65724086761475
2 AGBL5 0.0575993325276647 0.0286336092652042 3 1.90151429176331
4 TMEM144 0.0213041091781569 0.0286871126163738 2 1.47937798500061
19 SIGLEC10 0.110816055955571 0.0287074079514322 7 1.79039907455444
6 KDM1B 0.0239935782538645 0.0287568335988675 2 1.9124219417572
8 ABRA 0.0239777341546256 0.0289680898058596 4 1.66048383712769
6 CENPW 0.028991334293272 0.028991334293272 1 1.33821225166321
1 HES4 0.0225691156293334 0.029001905390336 3 1.18040895462036
8 TMEM68 0.0420637793896321 0.0290332172577539 2 1.94874238967896
1 METTL13 0.0498218196839805 0.0291189574895585 2 1.99628376960754
4 PLA2G12A 0.050940765807647 0.0291225569786435 2 1.90240550041199
19 KLK1 0.0757482848405046 0.0291855942553692 2 1.20409798622131
5 ADAMTS19 0.015925882616805 0.0292157910344948 6 1.93972849845886
3 CHCHD6 0.0526751329413925 0.0293083271046578 3 2.42793774604797
8 FABP12 0.0293119139643232 0.0293119139643232 1 1.79843330383301
6 HDAC2 0.0293405691257045 0.0293405691257045 1 1.7870192527771
6 HUS1B 0.0457020418098172 0.0293602191436482 2 1.44416332244873
15 DUOXA1 0.0196416142780559 0.0293659839432151 4 1.15867519378662
17 FBXO39 0.0216863520974738 0.0293981966300704 2 1.36647415161133
14 SIPA1L1 0.194605499245072 0.0294499514221223 4 1.14781928062439
22 PIK3IP1 0.0758437465174685 0.0297486982089464 2 1.94076943397522
16 WFIKKN1 0.0261215683181545 0.0297548211994114 4 2.00532364845276
1 ALDH4A1 0.0898478302327981 0.0297672021469289 9 1.21330761909485
14 FLRT2 0.0237523906957009 0.029796044049394 4 1.19107985496521
1 FOXJ3 0.0405129799960254 0.029832689038536 2 1.26897835731506
1 RGS7 0.0298434745362624 0.0298434745362624 1 1.87873244285583
12 LTA4H 0.0440458085679842 0.029889242047655 2 1.88615608215332
1 GPA33 0.0223538028192115 0.0299565053786263 3 1.16500997543335
9 CDK5RAP2 0.130055801067007 0.0300681710401718 11 1.98765778541565
9 RABGAP1 0.145406263752338 0.0300930507004301 3 2.22226786613464
6 ZNF451 0.0178708359634663 0.0301092465463849 7 1.96719193458557
14 HSPA2 0.0803601544866607 0.0301790536728962 2 1.84702229499817
6 GMPR 0.125345407050761 0.0302066064085631 5 1.92306542396545
20 SNRPB 0.0302190419386696 0.0302190419386696 1 1.20250415802002
12 LRTM2 0.135282111900509 0.0302228723688428 3 1.94999599456787
1 SDF4 0.0182584454362216 0.0303006337901132 6 1.92688775062561
5 C5orf52 0.102664760466864 0.030337466293419 3 2.02231311798096
19 C19orf25 0.0271263765413184 0.0304023748102441 4 1.96959400177002
1 FCGR2A 0.039855892586141 0.0304044818229373 2 2.00435042381287
4 IDUA 0.020952078362395 0.0304613808486172 6 1.17319822311401
5 PCDHB13 0.0163130255748083 0.030539400199767 9 1.80366611480713
