gene chr NA skato
SNX7 1 NA 0.0319990303648524
SF1 11 NA 0.0320006516169454
OR8H2 11 NA 0.0320098336801864
TMEM88 17 NA 0.0320672252729994
SSC5D 19 NA 0.0321249787805856
CAPN1 11 NA 0.0321395956384015
CNOT1 16 NA 0.0321863865895787
PARVG 22 NA 0.0322149309060563
TMEM244 6 NA 0.032253547675869
CCDC86 11 NA 0.0322650113017979
JAZF1 7 NA 0.0322660825777573
LILRA4 19 NA 0.0323391598851224
NPSR1 7 NA 0.0323853515477956
CEACAM18 19 NA 0.0324412602228166
MIOX 22 NA 0.032559187155053
METTL5 2 NA 0.0328754354648995
RND1 12 NA 0.0328962684859523
KCNIP2 10 NA 0.0329018977654138
AICDA 12 NA 0.0329018977654138
UBE2N 12 NA 0.0329018977654138
PSMA3 14 NA 0.0329018977654138
KRTAP29-1 17 NA 0.0329018977654138
CELF5 19 NA 0.0329018977654138
KLF16 19 NA 0.0329018977654138
ZNF580 19 NA 0.0329018977654138
METTL18 1 NA 0.0329018977654138
PCP4L1 1 NA 0.0329018977654138
RNF11 1 NA 0.0329018977654138
SLC35G2 3 NA 0.0329018977654138
TMEM128 4 NA 0.0329018977654138
DYNLT1 6 NA 0.0329018977654138
MPC1 6 NA 0.0329018977654138
CASP2 7 NA 0.0329018977654138
COLGALT1 19 NA 0.0329543986033283
ANGPTL1 1 NA 0.0329813847007999
WDR92 2 NA 0.033000198805079
AMBP 9 NA 0.0330649816806863
CLK3 15 NA 0.0330916794681489
AGAP5 10 NA 0.0332324002674538
MAD2L1BP 6 NA 0.0332324002674564
ZFP36L2 2 NA 0.0332473022580398
PIGW 17 NA 0.0333229023368184
DGKG 3 NA 0.0333362164715441
PTGES2 9 NA 0.0334389544222951
VIT 2 NA 0.0336205980899947
MED15 22 NA 0.0336486492939616
DDB1 11 NA 0.0336993802880199
HOOK1 1 NA 0.0337037826878294
SERPINA10 14 NA 0.0337309565913311
SMIM21 18 NA 0.0341138285912557
ABCA2 9 NA 0.0343338688967886
FAM109B 22 NA 0.034504266743057
MYT1 20 NA 0.0345596724565768
CENPE 4 NA 0.0346065087602747
ZNF502 3 NA 0.0346256690016474
CYP51A1 7 NA 0.0347531538472975
FGFBP1 4 NA 0.0349045886663527
RINL 19 NA 0.0349111439146567
ANGEL1 14 NA 0.0349593438936778
SIRPA 20 NA 0.0350065488258083
C3orf70 3 NA 0.035109947552229
NGRN 15 NA 0.0351658433174161
SMPD1 11 NA 0.0352997479375544
MUC3A 7 NA 0.035348927266987
STK36 2 NA 0.0353719067076675
SSRP1 11 NA 0.0353941436542932
TMEM87A 15 NA 0.0354445512305013
RNGTT 6 NA 0.0354649697161515
CARD8 19 NA 0.0355123812419026
OR7D4 19 NA 0.0355923568676493
ZKSCAN2 16 NA 0.0355989982992357
METTL4 18 NA 0.0356948746366544
TSPAN31 12 NA 0.0358305727922701
VAC14 16 NA 0.0358305727922701
RBM42 19 NA 0.0358305727922701
FAM46B 1 NA 0.0358305727922701
HNRNPCL1 1 NA 0.0358305727922701
PAX7 1 NA 0.0358305727922701
SLC22A5 5 NA 0.0358305727922701
MTURN 7 NA 0.0358305727922701
SSBP1 7 NA 0.0358305727922701
PSAT1 9 NA 0.0358305727922701
SOX30 5 NA 0.0362283735301067
MYRIP 3 NA 0.0362798264262483
TRAPPC9 8 NA 0.036362970104688
OSMR 5 NA 0.0363707467954857
TANGO6 16 NA 0.0364274403585214
SEC14L1 17 NA 0.0364947790556981
FOXD4L1 2 NA 0.0365512104336899
PADI2 1 NA 0.0366546009813481
CLDN7 17 NA 0.036689083230839
ZNF33A 10 NA 0.0368786969823282
PIM3 22 NA 0.0370310939654127
METTL7A 12 NA 0.0370474082983331
BRD9 5 NA 0.0370964106054994
TEKT4 2 NA 0.0373681069370867
GRHPR 9 NA 0.037421905397144
ANKMY2 7 NA 0.0374482233632421
MAP6 11 NA 0.037485480567889
GJB2 13 NA 0.0375530897648418
PLA2G4F 15 NA 0.0376281870672863
CCDC116 22 NA 0.0376954352214142
CERS1 19 NA 0.0377211608794435
OR8K3 11 NA 0.037777193268581
LIX1L 1 NA 0.0379145487472242
GXYLT1 12 NA 0.0379240508312649
VPS36 13 NA 0.0379240508312649
CKLF-CMTM1 16 NA 0.0379240508312649
FOXC2 16 NA 0.0379240508312649
FLCN 17 NA 0.0379240508312649
MED9 17 NA 0.0379240508312649
SLC25A19 17 NA 0.0379240508312649
DTNA 18 NA 0.0379240508312649
CAMKMT 2 NA 0.0379240508312649
HPCAL1 2 NA 0.0379240508312649
MBLAC1 7 NA 0.0379240508312649
AK1 9 NA 0.0379240508312649
ATG13 11 NA 0.0379627895681808
DDHD2 8 NA 0.0380821467736313
BVES 6 NA 0.0380953091605207
EFNB2 13 NA 0.038137807292141
ISLR2 15 NA 0.038137807292141
MT1M 16 NA 0.038137807292141
PIP5K1A 1 NA 0.038137807292141
PCP4 21 NA 0.038137807292141
ARFIP1 4 NA 0.038137807292141
NFIL3 9 NA 0.038137807292141
PIP5KL1 9 NA 0.038137807292141
ZFC3H1 12 NA 0.0382513671249466
XRCC1 19 NA 0.0383064177181277
LEFTY2 1 NA 0.0383209534201577
ADAM21 14 NA 0.0383918558405938
ZNF282 7 NA 0.0386358618313725
USP49 6 NA 0.0386537157209645
DYM 18 NA 0.0387814511674714
SEMA4F 2 NA 0.039018212125729
SOX6 11 NA 0.0390534848435082
CR1 1 NA 0.0391139091701368
C19orf44 19 NA 0.0391162977256713
KIAA0368 9 NA 0.0391555689802444
CTRB1 16 NA 0.0392057745181934
C10orf54 10 NA 0.0392717585393488
SRRM1 1 NA 0.0393578279716841
OVCH2 11 NA 0.0393625157041561
PRRC2A 6 NA 0.0393714483799369
CCDC173 2 NA 0.0394191480258388
EPHA10 1 NA 0.0394210308405651
LGALS16 19 NA 0.0394414862081425
OR1S1 11 NA 0.0394807850636525
DDI1 11 NA 0.0395514584697669
DCAF4 14 NA 0.0396116072874115
CDCA3 12 NA 0.0398495030191977
RASA3 13 NA 0.0398989385203367
KLRD1 12 NA 0.0399518876030501
RITA1 12 NA 0.0399518876030501
SPATS2 12 NA 0.0399518876030501
CCDC137 17 NA 0.0399518876030501
B3GALNT2 1 NA 0.0399518876030501
LYPLA2 1 NA 0.0399518876030501
EWSR1 22 NA 0.0399518876030501
AHSA2 2 NA 0.0399518876030501
SLC2A2 3 NA 0.0399518876030501
SFRP2 4 NA 0.0399518876030501
BEND3 6 NA 0.0399518876030501
TRBV11-1 7 NA 0.0399518876030501
FGF17 8 NA 0.0399518876030501
PDCL 9 NA 0.0399518876030501
KLF6 10 NA 0.0399632300184073
TDRD3 13 NA 0.0399632300184073
TMEM251 14 NA 0.0399632300184073
EIF3J 15 NA 0.0399632300184073
TMEM98 17 NA 0.0399632300184073
OTUD3 1 NA 0.0399632300184073
KRTAP24-1 21 NA 0.0399632300184073
MGAT5 2 NA 0.0399632300184073
RNF103-CHMP3 2 NA 0.0399632300184073
POLR3G 5 NA 0.0399632300184073
KRTAP5-5 11 NA 0.0399669220961243
FRY 13 NA 0.0400066059025012
TMF1 3 NA 0.0403517516503108
NT5E 6 NA 0.0403658348909948
LAPTM4B 8 NA 0.0404415119803067
RBM43 2 NA 0.0406352183500007
SFMBT1 3 NA 0.0407618612190734
SHMT1 17 NA 0.0408578273590384
PLEKHG4B 5 NA 0.040859689838767
ZCCHC10 5 NA 0.0409294713514693
ABCD2 12 NA 0.0409317243232109
NOL3 16 NA 0.0410247568735591
TNIP2 4 NA 0.0411658198494147
WDHD1 14 NA 0.0413096583896518
PTPRS 19 NA 0.0413979558730471
SMO 7 NA 0.0414748975440079
RFC1 4 NA 0.041512460384877
TPCN1 12 NA 0.0415406683526813
ACAD10 12 NA 0.041608258269953
PIEZO1 16 NA 0.0417382773457926
TRIM24 7 NA 0.0418907608827893
SHC2 19 NA 0.0418991161133109
CRIM1 2 NA 0.0420095276828442
FUOM 10 NA 0.042052094665518
ZNF727 7 NA 0.0421178411665795
SST 3 NA 0.0421832547687693
JARID2 6 NA 0.0422486274071748
SCUBE1 22 NA 0.0422887183935172
MDGA1 6 NA 0.0423519989693859
GRIK3 1 NA 0.0423707465926799
OR2D2 11 NA 0.0424329706668696
RAB4B 19 NA 0.042485409899603
RAB4B-EGLN2 19 NA 0.042485409899603
SPIRE1 18 NA 0.0425849408933811
CHERP 19 NA 0.0425849408933811
CENPU 4 NA 0.0425849408933811
PELO 5 NA 0.0425849408933811
AGPAT4 6 NA 0.0425849408933811
TAAR1 6 NA 0.0425849408933811
TRGC1 7 NA 0.0425849408933811
NCF4 22 NA 0.0427415765973269
ZNF138 7 NA 0.0429084144628319
SEMA4B 15 NA 0.0430805375207441
FAM124A 13 NA 0.043095730245541
DARS2 1 NA 0.0430995880855857
FBXO47 17 NA 0.0431183969968434
SWT1 1 NA 0.0432049038770398
FBXO38 5 NA 0.0433108695045838
PMEPA1 20 NA 0.0433623823963253
PALD1 10 NA 0.0434119428132957
BTNL3 5 NA 0.0435475522049952
PSG5 19 NA 0.0436549691578034
TMC5 16 NA 0.04365635173057
CEP68 2 NA 0.0436805215181516
PHF21A 11 NA 0.0436915534140868
RGS20 8 NA 0.0436920406661144
ZBTB4 17 NA 0.0438175979294967
DHX34 19 NA 0.0439096778513332
ATP1A2 1 NA 0.0439320267532851
ACTN1 14 NA 0.0439457937319118
UBQLNL 11 NA 0.0439734042545874
STX11 6 NA 0.0439884076451096
INS 11 NA 0.0440552458255901
DCT 13 NA 0.0443144784015066
BMP5 6 NA 0.044436649011817
YAE1D1 7 NA 0.0444623807205748
PTPN14 1 NA 0.0444846780516387
AMZ1 7 NA 0.0445958475910484
TMEM247 2 NA 0.0445982030313771
GSTM2 1 NA 0.0446035041916896
HN1 17 NA 0.0446182167161153
STX4 16 NA 0.0447134960391474
SERPINB11 18 NA 0.0447218381883701
TP53RK 20 NA 0.0447272087643255
CDR2L 17 NA 0.0451058089133511
KIF3C 2 NA 0.0451058089133511
CALU 7 NA 0.0451058089133511
UFL1 6 NA 0.0451154336058871
GMFG 19 NA 0.0451537147045938
HEATR5B 2 NA 0.0451556595945238
OR2Y1 5 NA 0.0452301793662231
HMGCLL1 6 NA 0.045263825799478
PDZD3 11 NA 0.045341994866187
ZNF616 19 NA 0.0454052165256861
KIFC3 16 NA 0.0456483646733598
HMG20B 19 NA 0.0457303203772125
VWA7 6 NA 0.045751401420513
MGAT2 14 NA 0.0459332933632723
CPSF7 11 NA 0.0459428507261126
CLEC1B 12 NA 0.0459428507261126
SNRNP35 12 NA 0.0459428507261126
STRAP 12 NA 0.0459428507261126
SLC35E1 19 NA 0.0459428507261126
STX6 1 NA 0.0459428507261126
HSF2BP 21 NA 0.0459428507261126
CRISP2 6 NA 0.0459428507261126
MYH10 17 NA 0.0459766078941695
LCLAT1 2 NA 0.0460820291997417
LAMC3 9 NA 0.0461092728909023
RPGRIP1 14 NA 0.0461789238502328
FA2H 16 NA 0.0461846681112765
C19orf68 19 NA 0.0462190271920172
ZYG11A 1 NA 0.0462343207464462
MTR 1 NA 0.0462641787080389
ABCD3 1 NA 0.0464702433847715
CTU1 19 NA 0.0466061993213129
NEXN 1 NA 0.0466519957286332
FBXL5 4 NA 0.0467727075435704
LSP1 11 NA 0.0467914046632721
C8orf86 8 NA 0.0469013625379143
IDI2 10 NA 0.046903453759411
C16orf92 16 NA 0.046903453759411
CDIPT 16 NA 0.046903453759411
THOC1 18 NA 0.046903453759411
NOSIP 19 NA 0.046903453759411
ZFP82 19 NA 0.046903453759411
NSUN4 1 NA 0.046903453759411
SLC30A1 1 NA 0.046903453759411
CXCL5 4 NA 0.046903453759411
FGF2 4 NA 0.046903453759411
PSG9 19 NA 0.0472301504720697
SIX4 14 NA 0.0472356102936343
EEPD1 7 NA 0.0473431592613246
RYR2 1 NA 0.0473472048296231
ATP12A 13 NA 0.0475068605096041
GUF1 4 NA 0.0475246591480829
SREBF2 22 NA 0.0475498320274034
CCDC77 12 NA 0.0476454885189198
ZNF534 19 NA 0.0478133718078179
OR11G2 14 NA 0.0478567094131558
PSMC6 14 NA 0.0478567094131558
RAB27A 15 NA 0.0478567094131558
CYB5A 18 NA 0.0478567094131558
OVOL3 19 NA 0.0478567094131558
GJC2 1 NA 0.0478567094131558
SYNC 1 NA 0.0478567094131558
HMX1 4 NA 0.0478567094131558
C5orf24 5 NA 0.0478567094131558
AKR1D1 7 NA 0.0478567094131558
NPHP4 1 NA 0.0478732883854511
C14orf180 14 NA 0.0479370771676698
IGLV6-57 22 NA 0.0480333460507649
POLG 15 NA 0.04804457203179
MDK 11 NA 0.0480759025185064
HCAR2 12 NA 0.0480759025185064
GPR139 16 NA 0.0480759025185064
RNF166 16 NA 0.0480759025185064
ICAM2 17 NA 0.0480759025185064
HSPB6 19 NA 0.0480759025185064
SERTAD3 19 NA 0.0480759025185064
UQCR10 22 NA 0.0480759025185064
SUPT3H 6 NA 0.0480759025185064
NPR2 9 NA 0.0480759025185064
MAPK8IP2 22 NA 0.0480789936911713
SCEL 13 NA 0.0481218086675288
RXFP4 1 NA 0.0481503004184057
ANKRD29 18 NA 0.0481533241004575
CASP12 11 NA 0.0481652064378498
AJUBA 14 NA 0.048247327599943
MRPL47 3 NA 0.048376767998466
TRAPPC8 18 NA 0.0484299168102977
CCDC8 19 NA 0.0485630758505532
POTEE 2 NA 0.0485989132773471
PSMD2 3 NA 0.0486183938400788
PMM1 22 NA 0.0487589948550825
SMARCAL1 2 NA 0.0487702729237118
C14orf28 14 NA 0.0487990082206714
ARHGDIA 17 NA 0.0487990082206714
HES7 17 NA 0.0487990082206714
KRT39 17 NA 0.0487990082206714
KRTAP9-8 17 NA 0.0487990082206714
ALKBH6 19 NA 0.0487990082206714
ICAM4 19 NA 0.0487990082206714
KCTD17 22 NA 0.0487990082206714
TRAIP 3 NA 0.0487990082206714
MRPL14 6 NA 0.0487990082206714
SRF 6 NA 0.0487990082206714
SLC39A14 8 NA 0.0487990082206714
WDR73 15 NA 0.0488516508888807
CSRNP1 3 NA 0.0489588536170881
MEGF9 9 NA 0.049020754100124
TRIM45 1 NA 0.0490667276036238
HPS4 22 NA 0.0490804956744867
SESN2 1 NA 0.0491202678357848
MYLK3 16 NA 0.0491998755342844
ARHGEF3 3 NA 0.049283473729357
CKAP2 13 NA 0.049520637103719
PHC3 3 NA 0.0495409204723697
GALNS 16 NA 0.049798111505148
KRTAP10-6 21 NA 0.0498076236884878
PRKAG3 2 NA 0.0498755925589379
AMACR 5 NA 0.0499577938203817
MAP3K12 12 NA 0.0500112763593582
PAN3 13 NA 0.05002717951267
OR4S1 11 NA 0.0500925656689976
AGBL4 1 NA 0.050234162767567
GJA9 1 NA 0.050358410119989
HIST1H2AI 6 NA 0.0504475902207715
COL1A1 17 NA 0.0506751451385218
CCDC179 11 NA 0.050683810752868
HMBS 11 NA 0.050683810752868
WDR20 14 NA 0.050683810752868
SLCO3A1 15 NA 0.050683810752868
IFI30 19 NA 0.050683810752868
NFIX 19 NA 0.050683810752868
ZNF576 19 NA 0.050683810752868
TRIM33 1 NA 0.050683810752868
LRRTM1 2 NA 0.050683810752868
PRR23B 3 NA 0.050683810752868
CAMK2D 4 NA 0.050683810752868
DND1 5 NA 0.050683810752868
ASB4 7 NA 0.050683810752868
TMEM176A 7 NA 0.050683810752868
TSPAN9 12 NA 0.0506873242277778
GCC1 7 NA 0.0507396501451669
CREB3L4 1 NA 0.0507941791671622
NEK4 3 NA 0.0508405019783873
VENTX 10 NA 0.0508935730158609
CTSB 8 NA 0.0509062298610076
PLOD1 1 NA 0.0509092221912056
POMZP3 7 NA 0.0510919145004045
TOLLIP 11 NA 0.05113182947721
PGAP3 17 NA 0.0511475909651073
PTPN1 20 NA 0.0511637702016349
FAM124B 2 NA 0.0512293221454242
STRC 15 NA 0.0512351771987386
NEBL 10 NA 0.0512973754916797
GLYAT 11 NA 0.0513377147442811
STAMBP 2 NA 0.0513567775372482
KCNK18 10 NA 0.0513678455263502
TFPI 2 NA 0.0513919515200871
OSBP2 22 NA 0.0515331072672962
S1PR4 19 NA 0.0517389236004413
RIT2 18 NA 0.0518298859680129
FOPNL 16 NA 0.0518788316585231
LMF1 16 NA 0.0519148848757162
CXXC1 18 NA 0.0519886820044587
PHLPP2 16 NA 0.0519892905382218
MLH1 3 NA 0.0521467210130389
NAT6 3 NA 0.0522098725318983
TMEM170A 16 NA 0.052275209821586
FAM46C 1 NA 0.052303831051617
ADRA2B 2 NA 0.0523489905644841
TEP1 14 NA 0.052367308147658
KANSL2 12 NA 0.0524127879552375
RSPO2 8 NA 0.0524577158316992
SLC25A32 8 NA 0.0526182334654837
OR2A7 7 NA 0.0528280410660175
MON2 12 NA 0.052843705211404
HBEGF 5 NA 0.0529700240683895
P2RX6 22 NA 0.0529728163162374
ASTN1 1 NA 0.052997050381919
SLC12A9 7 NA 0.0530926653367365
PIGF 2 NA 0.0530966332699135
XIRP2 2 NA 0.0530997926189307
ZSWIM4 19 NA 0.0532896710769457
GRM5 11 NA 0.05332731560891
PHOSPHO2 2 NA 0.053360710855708
FTMT 5 NA 0.0534284058461119
LCN12 9 NA 0.0534506972446342
C17orf74 17 NA 0.0535761458184705
TMEM138 11 NA 0.0535955715581962
RAB20 13 NA 0.0535955715581962
NME1 17 NA 0.0535955715581962
FLAD1 1 NA 0.0535955715581962
SPHAR 1 NA 0.0535955715581962
GZMK 5 NA 0.0535955715581962
RDH8 19 NA 0.0535984600850183
TIGD7 16 NA 0.0536384996687648
LRP1 12 NA 0.0537267561338906
COLEC12 18 NA 0.053820697845185
PRAMEF4 1 NA 0.0538411902997616
HIST1H1C 6 NA 0.0538949246197424
HLA-A 6 NA 0.053902358947452
DYRK1B 19 NA 0.0539036348405164
ANKK1 11 NA 0.0541864435667744
PIGS 17 NA 0.0542578868886957
MICU1 10 NA 0.0544868391134924
PRKG1 10 NA 0.0544868391134924
ZNF503 10 NA 0.0544868391134924
RBM4B 11 NA 0.0544868391134924
HOMER2 15 NA 0.0544868391134924
TIMM21 18 NA 0.0544868391134924
CKS1B 1 NA 0.0544868391134924
COG2 1 NA 0.0544868391134924
KCNH1 1 NA 0.0544868391134924
LDLRAD2 1 NA 0.0544868391134924
MLF1 3 NA 0.0544868391134924
HAND1 5 NA 0.0544868391134924
FAM229B 6 NA 0.0544868391134924
DCC 18 NA 0.0545564845642428
CYP2W1 7 NA 0.0545646117440505
BID 22 NA 0.0546407932443181
UBE2C 20 NA 0.0546872895110907
LMO7 13 NA 0.0547743304277961
NUFIP2 17 NA 0.0548591225462262
GATAD2B 1 NA 0.0548688854437178
TCP11L2 12 NA 0.0550236869612104
DMP1 4 NA 0.0551077879235075
ACOT11 1 NA 0.055153884146084
HAVCR2 5 NA 0.0551927884271292
ZDHHC3 3 NA 0.0552003621886602
METTL7B 12 NA 0.0552651503304139
SLC34A2 4 NA 0.0555210081577291
TTLL9 20 NA 0.0557500247098965
PPFIBP1 12 NA 0.0558386780032772
SLC14A2 18 NA 0.0558599363900555
CALML4 15 NA 0.0559054864071021
EPHB1 3 NA 0.0559446965202046
SLC10A7 4 NA 0.0560118706025421
KCNMB2 3 NA 0.0560182601095113
CYP11A1 15 NA 0.0560458917301069
SFT2D3 2 NA 0.056078532868976
ZDHHC21 9 NA 0.0560841384181361
DOC2A 16 NA 0.0562634794524322
ERCC3 2 NA 0.0564532822834665
ZNF165 6 NA 0.0565529093040402
TPRA1 3 NA 0.0566296693851308
TRAV26-2 14 NA 0.0568682376083739
MESP1 15 NA 0.0568682376083739
ANKRD13B 17 NA 0.0568682376083739
ZNF671 19 NA 0.0568682376083739
AGO3 1 NA 0.0568682376083739
MRTO4 1 NA 0.0568682376083739
GCNT7 20 NA 0.0568682376083739
SLC52A3 20 NA 0.0568682376083739
OR6V1 7 NA 0.0568682376083739
URGCP-MRPS24 7 NA 0.0568682376083739
C8orf46 8 NA 0.0568682376083739
SNAI2 8 NA 0.0568682376083739
ZNF701 19 NA 0.0570460232099365
POC1B 12 NA 0.0570840870328543
UGT2A3 4 NA 0.0574588901142729
C11orf31 11 NA 0.0574637637813757
TAS2R46 12 NA 0.0574637637813757
PSMC5 17 NA 0.0574637637813757
NSL1 1 NA 0.0574637637813757
CYTH4 22 NA 0.0574637637813757
TGFA 2 NA 0.0574637637813757
FOXL2 3 NA 0.0574637637813757
GPR160 3 NA 0.0574637637813757
ANAPC4 4 NA 0.0574637637813757
RPL9 4 NA 0.0574637637813757
TRAPPC3L 6 NA 0.0574637637813757
ALKBH4 7 NA 0.0574637637813757
ATP6V0D2 8 NA 0.0574637637813757
KHDRBS3 8 NA 0.0574637637813757
PLEKHD1 14 NA 0.0575884830344543
RHOT1 17 NA 0.0575884830344543
PVR 19 NA 0.0575884830344543
CDCA8 1 NA 0.0575884830344543
HSD3B2 1 NA 0.0575884830344543
SLC2A1 1 NA 0.0575884830344543
TTC32 2 NA 0.0575884830344543
P2RY14 3 NA 0.0575884830344543
CLVS2 6 NA 0.0575884830344543
OR13C2 9 NA 0.0575884830344543
MSH5-SAPCD1 6 NA 0.0576406311487908
NRP1 10 NA 0.0577298610792869
HIVEP2 6 NA 0.0577319409947312
CRYGD 2 NA 0.0577480632040874
TYRO3 15 NA 0.0579228463268913
ATXN2L 16 NA 0.0580569999162875
LZTR1 22 NA 0.0582046390095617
HIF1A 14 NA 0.0582441552554922
ZNF665 19 NA 0.0582789765717663
EXOSC7 3 NA 0.0583045998161306
TMEM88B 1 NA 0.0583246452680701
MYO6 6 NA 0.0585216371700574
FERMT3 11 NA 0.0588391008499373
MCHR1 22 NA 0.0589036215393834
PELI2 14 NA 0.0589296477435521
GAD2 10 NA 0.0590241341435275
MAVS 20 NA 0.0592090487451962
TEX101 19 NA 0.0592393372323042
AREG 4 NA 0.0592456889384186
ZNRF3 22 NA 0.0592529805694695
SPNS2 17 NA 0.0593379798478404
TMEM176B 7 NA 0.0593775363426493
ZNF107 7 NA 0.0594359811314217
SOHLH1 9 NA 0.0595036286374958
GTSE1 22 NA 0.0595442521685028
ARSB 5 NA 0.0595793238196693
AKR1E2 10 NA 0.0595994915624717
DCAF17 2 NA 0.0596327017748524
RNH1 11 NA 0.0597327125548751
OR5AP2 11 NA 0.0597452082830193
MSH5 6 NA 0.059802570254472
GPR180 13 NA 0.0598131777385478
ELSPBP1 19 NA 0.0599002256780056
FCGRT 19 NA 0.0599141487358056
GABRB3 15 NA 0.0602372798609637
TM6SF2 19 NA 0.0602987636158472
SOGA3 6 NA 0.060504553031445
ZCCHC9 5 NA 0.0605265006580675
CERS6 2 NA 0.0605523234025689
OR56A1 11 NA 0.0605568365881077
ZNF692 1 NA 0.0606025241517751
AP2A2 11 NA 0.0607233326369661
SLC7A11 4 NA 0.0607233514500239
MPPED1 22 NA 0.0607363673597305
JOSD1 22 NA 0.0607841949456768
ZC3H12A 1 NA 0.060899519858218
ADAM32 8 NA 0.0609760669260527
CDO1 5 NA 0.0610211140648355
IL17REL 22 NA 0.0611519422708484
B3GNT7 2 NA 0.0612940337515796
SYT8 11 NA 0.0614074383183213
NUDT18 8 NA 0.0614171518571507
CDH18 5 NA 0.0614863035334419
IRF4 6 NA 0.0615836009292671
SIT1 9 NA 0.0617057825023123
PIP5K1C 19 NA 0.0617110563511907
SLA 8 NA 0.0617916750079438
SDR39U1 14 NA 0.0618609268986136
ZNF513 2 NA 0.0618680267268049
KRT27 17 NA 0.0618826094924086
ZNF592 15 NA 0.0619086374473884
DAB2 5 NA 0.0619130250749812
GIMAP6 7 NA 0.0619424286342979
SLC38A6 14 NA 0.0619690035852962
PIGQ 16 NA 0.0620037435702456
TMEM143 19 NA 0.0621357711223547
FAM175A 4 NA 0.0622004758622029
RBM4 11 NA 0.062307928483714
TEX12 11 NA 0.062307928483714
MUC8 12 NA 0.062307928483714
RBP5 12 NA 0.062307928483714
SCN8A 12 NA 0.062307928483714
PRKCG 19 NA 0.062307928483714
SMG9 19 NA 0.062307928483714
ADAM17 2 NA 0.062307928483714
QPCT 2 NA 0.062307928483714
RBM45 2 NA 0.062307928483714
CCDC58 3 NA 0.062307928483714
LYRM7 5 NA 0.062307928483714
RHAG 6 NA 0.062307928483714
CTDP1 18 NA 0.0623088726819472
CCDC172 10 NA 0.0623465738440739
C11orf94 11 NA 0.0623465738440739
TRAF6 11 NA 0.0623465738440739
KAT7 17 NA 0.0623465738440739
UBBP4 17 NA 0.0623465738440739
PHF13 1 NA 0.0623465738440739
CHN1 2 NA 0.0623465738440739
GMPPB 3 NA 0.0623465738440739
SPINK14 5 NA 0.0623465738440739
LEP 7 NA 0.0623465738440739
OR2F2 7 NA 0.0623465738440739
PODXL 7 NA 0.0623465738440739
PPP3CC 8 NA 0.0623465738440739
C9orf170 9 NA 0.0623465738440739
CD300C 17 NA 0.0623596781506798
ZNF333 19 NA 0.0623708629045997
FAM208B 10 NA 0.0624318341534797
KIAA0922 4 NA 0.0624869722778122
ZNF835 19 NA 0.0625179953195226
CLEC2A 12 NA 0.0625549704742117
AGRP 16 NA 0.0625549704742117
IGHV2OR16-5 16 NA 0.0625549704742117
LMAN1 18 NA 0.0625549704742117
RSG1 1 NA 0.0625549704742117
RBPJ 4 NA 0.0625549704742117
BOD1 5 NA 0.0625549704742117
SND1 7 NA 0.0625549704742117
PPP1R3B 8 NA 0.062568457426581
TCOF1 5 NA 0.0625763764611089
NKX2-2 20 NA 0.0626398131322652
NISCH 3 NA 0.0626776014737355
FNDC1 6 NA 0.0628887485125941
JDP2 14 NA 0.0629426213828891
RHOT2 16 NA 0.0629901205015564
RARA 17 NA 0.0630483793961397
CDC42EP1 22 NA 0.0630779126733996
SNW1 14 NA 0.063113056192685
PTPMT1 11 NA 0.0633793633677026
SAA1 11 NA 0.0633793633677026
NTF3 12 NA 0.0633793633677026
SLC46A3 13 NA 0.0633793633677026
SNRNP25 16 NA 0.0633793633677026
ST3GAL2 16 NA 0.0633793633677026
SEPT4 17 NA 0.0633793633677026
EFR3B 2 NA 0.0633793633677026
TEC 4 NA 0.0633793633677026
GPR85 7 NA 0.0633793633677026
DYNC2LI1 2 NA 0.0634570828168701
FURIN 15 NA 0.0634815795820719
AGA 4 NA 0.0634861450122088
DBP 19 NA 0.0636846676862344
MARCH11 5 NA 0.063730318019882
VCL 10 NA 0.0638170847240602
ZNF233 19 NA 0.0641284149359893
SFTA3 14 NA 0.0641670319546196
FGL2 7 NA 0.0643255735325131
SLC35F4 14 NA 0.0643942672150314
TRDV1 14 NA 0.0643942672150314
PSMD11 17 NA 0.0643942672150314
C1orf56 1 NA 0.0643942672150314
TAF12 1 NA 0.0643942672150314
DAPL1 2 NA 0.0643942672150314
FOXN2 2 NA 0.0643942672150314
TRIP12 2 NA 0.0643942672150314
HAND2 4 NA 0.0643942672150314
GOLPH3 5 NA 0.0643942672150314
GATA2 3 NA 0.0644414407771128
TRIM4 7 NA 0.0644562187465666
MYOCD 17 NA 0.064605498605625
ZNF276 16 NA 0.0646470047136721
MOCS1 6 NA 0.0646705259616827
SORCS2 4 NA 0.0647590040146016
NDRG1 8 NA 0.0647724806122916
STK32C 10 NA 0.0648148811903718
ZNF804A 2 NA 0.0648533994638731
ZCCHC7 9 NA 0.0650882018705488
NUGGC 8 NA 0.0651960373316609
PI4K2A 10 NA 0.0652394433731767
OR4D1 17 NA 0.0655725242848164
OR1L8 9 NA 0.0656040823307515
PAXIP1 7 NA 0.0658242831170135
C5orf60 5 NA 0.0659369585486492
BIRC7 20 NA 0.065979457773371
PTK6 20 NA 0.0659875980946127
KRTAP12-4 21 NA 0.0660872851368194
PGBD1 6 NA 0.0661042977341743
ENTPD1 10 NA 0.0661509061230741
AAMDC 11 NA 0.0662210902073933
CSMD1 8 NA 0.0663189005322943
